species ,date,latitude,longitude
Tule Elk,08/02/2019,39.67320552,-123.4776898
Tule Elk,02/01/2014,38.11114639,-122.9442285
Tule Elk,07/02/2019,37.18344529,-120.7986595
Tule Elk,03/02/2019,38.03339333,-122.9628317
Tule Elk,03/02/2019,38.02642,-122.9633583
Tule Elk,03/02/2019,38.027895,-122.9617133
Tule Elk,13/02/2019,35.31830523,-119.3624153
Tule Elk,16/02/2015,38.02655567,-122.9620976
Tule Elk,16/02/2019,38.04805955,-122.9723447
Tule Elk,18/02/2019,38.17593461,-122.9409928
Tule Elk,19/02/2019,37.19643296,-120.7926044
Tule Elk,17/02/2019,38.22774736,-122.9843794
Tule Elk,23/02/2019,37.22662901,-121.7111148
Tule Elk,23/02/2019,38.09075894,-122.9096841
Tule Elk,23/02/2019,38.19115604,-122.9545558
Tule Elk,23/02/2019,38.17450491,-122.9404786
Tule Elk,24/02/2019,38.20544815,-122.966156
Tule Elk,24/02/2019,38.2143777,-122.974766
Tule Elk,24/02/2019,38.2143777,-122.974766
Tule Elk,24/02/2019,38.2143777,-122.974766
Tule Elk,24/02/2019,38.2143777,-122.974766
Tule Elk,24/02/2019,38.2143777,-122.974766
Tule Elk,24/02/2019,37.20438215,-121.6833972
Tule Elk,26/12/2018,38.21113667,-122.9717117
Tule Elk,24/02/2019,38.04546383,-122.9714971
Tule Elk,24/02/2019,38.04585657,-122.9715358
Tule Elk,22/01/2019,38.18076245,-122.9478754
Tule Elk,12/02/2011,38.10042468,-121.9081853
Tule Elk,22/02/2019,35.117792,-119.7333925
Tule Elk,10/10/2018,38.16836727,-122.9256706
Tule Elk,10/10/2018,38.20864992,-122.9588736
Tule Elk,27/02/2019,38.18408667,-122.95532
Tule Elk,18/09/2018,39.41460833,-122.9746028
Tule Elk,03/03/2019,38.10383617,-121.915475
Tule Elk,02/03/2019,37.27042544,-121.7847047
Tule Elk,02/03/2019,37.27044815,-121.7846081
Tule Elk,02/03/2019,37.270414,-121.7846617
Tule Elk,16/02/2019,38.05819373,-122.9744103
Tule Elk,06/03/2019,39.62945333,-123.4626167
Tule Elk,30/12/2018,35.16264314,-119.7905128
Tule Elk,09/03/2019,38.13369997,-121.9518287
Tule Elk,09/03/2019,38.13342089,-121.9633923
Tule Elk,10/03/2019,38.0425447,-122.9705613
Tule Elk,07/02/2019,38.1777277,-122.9416816
Tule Elk,13/03/2019,37.082786,-121.0967876
Tule Elk,10/03/2019,37.06475772,-121.0670026
Tule Elk,16/03/2019,39.69191333,-123.483445
Tule Elk,17/03/2019,38.02175238,-122.8672809
Tule Elk,17/03/2019,38.05973905,-122.9718315
Tule Elk,24/03/2018,38.19814265,-122.9613947
Tule Elk,24/03/2018,38.18440399,-122.9542838
Tule Elk,24/03/2018,38.18212001,-122.9415142
Tule Elk,24/03/2018,38.19428273,-122.9606552
Tule Elk,24/03/2018,38.18362879,-122.9580465
Tule Elk,24/03/2018,38.18436545,-122.9539091
Tule Elk,21/11/2017,38.11807689,-121.9461024
Tule Elk,07/07/2018,38.22802455,-122.9830579
Tule Elk,07/07/2018,38.22788386,-122.9836845
Tule Elk,07/07/2018,38.22752337,-122.9835885
Tule Elk,07/07/2018,38.21030859,-122.9685764
Tule Elk,07/07/2018,38.21051223,-122.9679916
Tule Elk,07/07/2018,38.19888518,-122.9612796
Tule Elk,11/03/2019,37.18960511,-120.8127608
Tule Elk,21/09/2018,37.17358567,-120.8117408
Tule Elk,24/03/2018,37.1801167,-120.799349
Tule Elk,04/07/2018,37.17731287,-120.8116657
Tule Elk,24/03/2018,37.17536381,-120.8120519
Tule Elk,21/03/2019,35.16420578,-119.8469134
Tule Elk,27/03/2019,35.09269082,-119.7087349
Tule Elk,23/03/2019,38.03322101,-122.8860279
Tule Elk,12/06/2015,37.57512426,-121.8585133
Tule Elk,30/03/2019,38.2143777,-122.974766
Tule Elk,31/03/2019,35.0826669,-119.9727275
Tule Elk,31/03/2019,38.18393667,-122.9552467
Tule Elk,31/03/2019,38.04079118,-122.8979467
Tule Elk,31/03/2019,38.04087222,-122.8947944
Tule Elk,30/03/2019,37.13126084,-121.0186092
Tule Elk,06/04/2019,37.64697647,-121.6118164
Tule Elk,06/04/2019,37.64693451,-121.6117249
Tule Elk,07/04/2019,37.209885,-121.692314
Tule Elk,07/04/2019,37.22837167,-121.7124217
Tule Elk,07/04/2019,38.20229944,-122.9644575
Tule Elk,07/04/2019,38.19587828,-122.9638863
Tule Elk,07/04/2019,37.216678,-121.69886
Tule Elk,08/04/2019,38.18126333,-122.9486383
Tule Elk,04/02/2019,38.187375,-122.9536367
Tule Elk,13/04/2019,38.04366383,-122.9706633
Tule Elk,13/04/2019,37.24193227,-121.7416633
Tule Elk,14/04/2019,38.02871704,-122.8961868
Tule Elk,25/07/2010,38.12791039,-121.9612901
Tule Elk,22/04/2019,38.18087882,-122.9438758
Tule Elk,23/04/2019,38.04013812,-122.9658354
Tule Elk,25/04/2019,38.17967172,-122.9489911
Tule Elk,17/02/2019,38.11165587,-122.9013072
Tule Elk,27/04/2019,38.18255703,-122.9552915
Tule Elk,28/04/2019,38.03424167,-122.8713722
Tule Elk,20/03/2019,35.16649441,-119.7985304
Tule Elk,02/04/2019,35.763855,-121.31907
Tule Elk,01/05/2019,38.207376,-122.9660073
Tule Elk,02/05/2019,38.18093443,-122.9354007
Tule Elk,02/05/2019,37.2029953,-121.6797409
Tule Elk,28/04/2019,38.03609381,-122.9634431
Tule Elk,04/05/2019,39.447575,-122.9624417
Tule Elk,22/10/2011,38.2143777,-122.974766
Tule Elk,04/05/2019,39.43278047,-122.9525612
Tule Elk,20/04/2019,37.33168056,-121.4757472
Tule Elk,05/04/2017,38.03841728,-122.9635817
Tule Elk,06/05/2019,37.23450833,-121.715515
Tule Elk,06/05/2019,38.04102538,-122.9667623
Tule Elk,11/05/2019,38.18381206,-122.9554703
Tule Elk,12/05/2019,35.33174167,-119.3639417
Tule Elk,01/06/2018,35.31465833,-120.417345
Tule Elk,13/05/2019,35.33140998,-119.3643888
Tule Elk,16/05/2019,38.177655,-122.941345
Tule Elk,17/05/2019,37.18109917,-120.8901775
Tule Elk,19/05/2019,37.05579866,-121.0657123
Tule Elk,17/05/2019,39.45697002,-123.3326902
Tule Elk,20/05/2019,38.20840719,-122.9682842
Tule Elk,27/10/2018,38.04852295,-122.9741287
Tule Elk,24/05/2019,39.1067,-122.3111417
Tule Elk,25/05/2019,38.1809845,-122.9479294
Tule Elk,13/03/2019,38.15542517,-122.8294666
Tule Elk,13/03/2019,38.03521599,-122.8486069
Tule Elk,13/03/2019,38.15155429,-122.946719
Tule Elk,13/03/2019,38.06728812,-122.9508421
Tule Elk,13/03/2019,38.00166931,-122.876997
Tule Elk,13/03/2019,38.1347821,-122.9132273
Tule Elk,24/06/2016,37.55406223,-121.8494282
Tule Elk,27/05/2019,35.16761667,-119.8304133
Tule Elk,25/05/2019,38.20876944,-122.9682694
Tule Elk,26/05/2019,38.20898,-122.9684833
Tule Elk,06/04/2019,35.1969773,-119.7917827
Tule Elk,20/01/2014,37.827178,-122.291308
Tule Elk,20/01/2014,37.8271784,-122.2913078
Tule Elk,20/01/2014,37.8271784,-122.2913078
Tule Elk,20/01/2014,37.8271784,-122.2913078
Tule Elk,02/06/2019,38.19042181,-122.9497371
Tule Elk,09/11/2018,38.20748667,-122.96772
Tule Elk,25/05/2019,38.04373753,-122.9671739
Tule Elk,10/10/2015,38.03084921,-122.9811987
Tule Elk,03/06/2019,38.22215333,-122.9770967
Tule Elk,31/05/2019,38.18916667,-122.9540778
Tule Elk,31/05/2019,38.22093889,-122.9756778
Tule Elk,31/05/2019,38.20685556,-122.9671861
Tule Elk,31/05/2019,38.2188,-122.9767833
Tule Elk,31/05/2019,38.21843333,-122.9759444
Tule Elk,15/06/2019,38.21328056,-122.9737489
Tule Elk,15/06/2019,38.20961978,-122.9702845
Tule Elk,15/06/2019,38.20961978,-122.9702845
Tule Elk,16/06/2019,38.0322766,-122.9515001
Tule Elk,16/06/2019,38.08265102,-122.9136239
Tule Elk,28/10/2018,38.23461538,-122.9890973
Tule Elk,05/06/2019,37.06064528,-121.2316077
Tule Elk,30/06/2019,37.24326008,-121.7544129
Tule Elk,09/11/2013,35.3221462,-119.3640088
Tule Elk,04/07/2019,38.20714951,-122.9671936
Tule Elk,01/07/2019,38.06946671,-122.9621792
Tule Elk,05/07/2019,38.03240549,-122.9640716
Tule Elk,24/03/2019,38.21535894,-122.9724657
Tule Elk,11/07/2019,38.22008667,-122.9763867
Tule Elk,03/09/2018,38.18310833,-122.9511717
Tule Elk,07/07/2019,37.24379314,-121.7495468
Tule Elk,27/04/2018,38.0456195,-122.9722583
Tule Elk,20/07/2019,38.03225543,-122.901317
Tule Elk,17/07/2019,38.21830863,-122.9760667
Tule Elk,17/07/2019,38.22136651,-122.9758466
Tule Elk,06/07/2019,34.95010636,-119.4202858
Tule Elk,09/07/2017,38.22255,-122.9774694
Tule Elk,13/07/2019,35.15439,-119.80997
Tule Elk,20/07/2019,39.44840941,-122.9645595
Tule Elk,20/07/2019,39.44368693,-122.961019
Tule Elk,24/07/2019,38.21422,-122.9745783
Tule Elk,05/07/2019,39.23599167,-123.154075
Tule Elk,09/03/2019,38.04165,-122.9684667
Tule Elk,27/07/2019,38.22882714,-122.9843196
Tule Elk,04/08/2019,38.0644416,-122.9677689
Tule Elk,04/08/2019,38.0644416,-122.9677689
Tule Elk,04/08/2019,38.0644416,-122.9677689
Tule Elk,05/08/2019,38.19919586,-122.9622803
Tule Elk,02/08/2019,39.00888888,-122.4042967
Tule Elk,23/09/2018,38.04786383,-122.9736717
Tule Elk,11/08/2019,37.28343083,-121.8047454
Tule Elk,10/08/2019,38.22245586,-122.9766907
Tule Elk,04/12/2018,39.0563555,-122.3593367
Tule Elk,07/08/2019,38.98293,-122.4764117
Tule Elk,06/08/2019,38.97685272,-122.4799965
Tule Elk,18/07/2017,39.01136388,-122.3644033
Tule Elk,24/07/2018,39.355095,-122.5653917
Tule Elk,10/07/2018,39.42391167,-122.979225
Tule Elk,28/06/2019,39.00484445,-122.398645
Tule Elk,16/08/2019,35.70108284,-120.8955084
Tule Elk,18/03/2019,39.325875,-122.5133217
Tule Elk,24/02/2019,39.40972833,-122.980195
Tule Elk,17/07/2019,39.442805,-122.954855
Tule Elk,23/01/2019,39.3637,-122.5188667
Tule Elk,28/06/2019,38.98845,-122.383325
Tule Elk,30/07/2019,39.00576388,-122.6047883
Tule Elk,09/11/2018,38.99942,-122.3552333
Tule Elk,05/12/2018,38.98166333,-122.4356
Tule Elk,08/08/2018,39.3577588,-122.5510992
Tule Elk,04/12/2018,39.40688,-122.9196867
Tule Elk,14/07/2017,38.98436667,-122.4008033
Tule Elk,24/08/2018,38.98389167,-122.558005
Tule Elk,06/12/2018,39.09683333,-122.3033967
Tule Elk,03/10/2017,39.00207222,-122.5511167
Tule Elk,13/12/2016,38.99479167,-122.5507283
Tule Elk,05/08/2016,37.02925,-121.0700833
Tule Elk,23/06/2018,39.32647167,-122.515
Tule Elk,20/02/2016,38.97533,-122.3452
Tule Elk,04/12/2018,39.0784,-122.356705
Tule Elk,04/12/2018,39.03583617,-122.380555
Tule Elk,10/10/2017,39.09023617,-122.30677
Tule Elk,24/07/2018,39.35152,-122.567855
Tule Elk,17/07/2019,39.44490819,-122.943867
Tule Elk,04/12/2018,39.10271117,-122.3787167
Tule Elk,14/11/2018,39.265975,-123.1095667
Tule Elk,29/08/2017,38.982825,-122.546355
Tule Elk,23/04/2016,39.45468779,-122.9674986
Tule Elk,02/08/2016,38.12170833,-121.974205
Tule Elk,19/12/2016,39.45108,-122.9626083
Tule Elk,18/07/2017,39.01156634,-122.3627325
Tule Elk,13/04/2016,39.33298833,-122.53865
Tule Elk,07/08/2019,38.983795,-122.4622283
Tule Elk,23/04/2016,39.45418316,-122.9662132
Tule Elk,04/12/2018,39.44607167,-122.9621583
Tule Elk,05/09/2017,39.00088611,-122.5529417
Tule Elk,23/06/2018,39.32358,-122.51345
Tule Elk,22/09/2017,39.14972055,-122.3638432
Tule Elk,11/11/2016,39.00878888,-122.5462117
Tule Elk,11/07/2019,39.445695,-122.95697
Tule Elk,24/08/2018,38.965,-122.55812
Tule Elk,27/09/2018,39.49593667,-122.9902117
Tule Elk,23/04/2016,39.41113865,-122.983101
Tule Elk,12/08/2017,38.98651001,-122.5581881
Tule Elk,18/08/2019,38.2284091,-122.9822157
Tule Elk,18/08/2019,38.05221684,-122.8720866
Tule Elk,18/08/2019,38.06112965,-122.886241
Tule Elk,18/08/2019,38.05512515,-122.8925197
Tule Elk,18/08/2019,38.05439508,-122.8932444
Tule Elk,18/08/2019,38.05438258,-122.8933962
Tule Elk,18/08/2019,38.03768116,-122.8946601
Tule Elk,18/08/2019,38.03994849,-122.8944913
Tule Elk,18/08/2019,38.0486338,-122.8798207
Tule Elk,13/08/2019,39.29373,-123.1085362
Tule Elk,18/08/2019,35.77582897,-120.7928099
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,19/08/2019,37.19090858,-120.7941763
Tule Elk,14/08/2019,38.04819717,-122.860325
Tule Elk,20/08/2019,38.14237829,-122.9455227
Tule Elk,10/02/2019,38.03492574,-122.9605478
Tule Elk,21/08/2019,39.11093898,-122.301242
Tule Elk,13/07/2019,38.20682833,-122.9672067
Tule Elk,13/07/2019,38.20765,-122.9678567
Tule Elk,23/08/2019,37.59943481,-121.8594774
Tule Elk,13/07/2019,38.19839333,-122.9619583
Tule Elk,17/08/2019,38.04781528,-122.9835278
Tule Elk,01/08/2019,37.17799864,-121.3870381
Tule Elk,31/12/2012,38.18272758,-122.9486643
Tule Elk,25/08/2019,38.1025973,-122.9181722
Tule Elk,25/11/2012,38.04651275,-122.9797604
Tule Elk,01/09/2019,38.1905227,-122.9569876
Tule Elk,16/09/2018,38.20177907,-122.9626117
Tule Elk,07/09/2019,38.18904444,-122.953925
Tule Elk,07/09/2019,38.21106389,-122.9713528
Tule Elk,07/09/2019,38.22238889,-122.9773028
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,07/09/2019,38.22175556,-122.9767528
Tule Elk,09/09/2019,38.18717777,-122.9560117
Tule Elk,09/09/2019,38.18646555,-122.9519096
Tule Elk,09/09/2019,38.17885046,-122.9497945
Tule Elk,14/09/2019,34.99425833,-119.18528
Tule Elk,14/09/2019,38.21829428,-122.9763419
Tule Elk,10/09/2018,38.2143777,-122.974766
Tule Elk,23/05/2014,35.29965659,-119.3464824
Tule Elk,24/09/2019,38.12649444,-121.8882361
Tule Elk,25/09/2019,38.03336597,-122.9627822
Tule Elk,30/12/2017,38.20806167,-122.9681633
Tule Elk,04/10/2019,38.05036667,-122.9745783
Tule Elk,05/10/2019,38.22179167,-122.97677
Tule Elk,05/10/2019,38.06160721,-122.9771925
Tule Elk,05/10/2019,38.03187695,-122.9626759
Tule Elk,08/10/2019,38.19165688,-122.9571205
Tule Elk,22/09/2019,37.10137688,-121.1243471
Tule Elk,10/10/2019,38.22148132,-122.9766541
Tule Elk,13/10/2019,38.19419621,-122.9519439
Tule Elk,12/10/2019,38.19150162,-122.9611664
Tule Elk,12/10/2019,38.22141647,-122.9766617
Tule Elk,13/10/2019,38.18621721,-122.964244
Tule Elk,12/10/2019,38.00927252,-122.9973551
Tule Elk,16/10/2019,38.049315,-122.8699367
Tule Elk,16/10/2019,38.0518138,-122.9062219
Tule Elk,16/10/2019,37.19263696,-120.7988821
Tule Elk,16/10/2019,37.19263696,-120.7988821
Tule Elk,16/10/2019,37.19263696,-120.7988821
Tule Elk,16/10/2019,37.19263696,-120.7988821
Tule Elk,16/10/2019,37.19263696,-120.7988821
Tule Elk,16/10/2019,37.19263696,-120.7988821
Tule Elk,09/10/2019,38.04913434,-122.9745409
Tule Elk,09/10/2019,38.04924417,-122.9745945
Tule Elk,19/10/2019,38.2081604,-122.9682083
Tule Elk,20/10/2019,38.1944955,-122.9520235
Tule Elk,22/10/2019,35.73813769,-120.7390563
Tule Elk,07/08/2016,37.20896244,-118.3379541
Tule Elk,07/08/2016,37.23320781,-118.2746823
Tule Elk,18/08/2007,37.02298563,-118.1428463
Tule Elk,29/10/2019,37.16624118,-121.3965162
Tule Elk,01/11/2019,39.43040806,-123.3542684
Tule Elk,09/11/2019,38.31628856,-123.0309938
Tule Elk,13/03/2019,38.21131936,-122.9710725
Tule Elk,14/11/2019,38.00734898,-122.9888146
Tule Elk,14/11/2019,37.43726366,-121.8423472
Tule Elk,10/09/2019,37.59355442,-121.8301692
Tule Elk,16/11/2019,38.209995,-122.9692783
Tule Elk,17/11/2019,35.63071991,-121.1607426
Tule Elk,07/05/2019,38.01796563,-122.9912711
Tule Elk,23/11/2019,38.18697739,-122.953476
Tule Elk,23/11/2019,38.18829167,-122.9533367
Tule Elk,23/11/2019,38.20117333,-122.9632783
Tule Elk,23/11/2019,38.201585,-122.9634883
Tule Elk,23/11/2019,38.20603,-122.96722
Tule Elk,23/11/2019,38.19080333,-122.9576617
Tule Elk,23/11/2019,38.01032071,-122.9964223
Tule Elk,02/11/2019,38.0320358,-122.9622896
Tule Elk,02/11/2019,38.17695835,-122.9415286
Tule Elk,09/11/2019,38.22392004,-122.976536
Tule Elk,02/11/2019,38.17423589,-122.9404526
Tule Elk,17/11/2019,38.04742432,-122.973587
Tule Elk,29/11/2019,38.06266884,-122.8488378
Tule Elk,29/11/2019,38.06268617,-122.8487633
Tule Elk,30/11/2019,37.19945632,-120.7979523
Tule Elk,30/11/2019,38.04094378,-122.9673871
Tule Elk,30/11/2019,38.05516582,-122.9767241
Tule Elk,30/11/2019,38.16683248,-122.9357665
Tule Elk,26/04/2018,38.04748261,-122.9677795
Tule Elk,27/11/2019,38.0511983,-122.8663398
Tule Elk,10/11/2019,38.22225222,-122.9785101
Tule Elk,29/11/2019,39.35817956,-122.5493715
Tule Elk,10/07/2012,38.0690894,-122.8069356
Tule Elk,10/07/2012,38.06927226,-122.8095078
Tule Elk,12/12/2019,38.21175333,-122.9728383
Tule Elk,13/12/2019,38.18376167,-122.9539417
Tule Elk,15/12/2019,38.041903,-122.9685784
Tule Elk,12/12/2019,38.04441738,-122.9687915
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,19/12/2019,37.1775077,-120.8025854
Tule Elk,01/08/2019,38.207775,-122.9680167
Tule Elk,01/08/2019,38.22220333,-122.9771333
Tule Elk,11/01/2014,37.1775077,-120.8025854
Tule Elk,28/05/2018,39.34385984,-122.5426835
Tule Elk,30/12/2019,38.18360823,-122.9527099
Tule Elk,30/12/2019,38.02156013,-122.8378174
Tule Elk,31/12/2019,38.04884871,-122.9735276
Tule Elk,31/12/2019,38.0449567,-122.9696976
Tule Elk,31/12/2019,38.19134194,-122.956853
Tule Elk,24/12/2019,35.63199071,-121.1614894
Tule Elk,11/12/2019,38.16966463,-122.9366452
Tule Elk,02/01/2020,38.09904864,-122.9091981
Tule Elk,30/11/2014,38.05226072,-122.9741619
Tule Elk,06/01/2020,38.04699623,-122.9800935
Tule Elk,07/01/2020,34.9888,-119.1564167
Tule Elk,08/01/2020,38.04386117,-122.8751217
Tule Elk,02/06/2006,38.23519405,-122.9891939
Tule Elk,09/01/2020,37.18967171,-120.8113127
Tule Elk,12/01/2020,35.740281,-120.293895
Tule Elk,07/07/2017,38.19613983,-122.963641
Tule Elk,03/01/2020,37.179344,-120.8001531
Tule Elk,12/01/2020,38.20678707,-122.9668801
Tule Elk,11/01/2020,37.1923976,-120.8111835
Tule Elk,11/01/2020,37.18914638,-120.8037532
Tule Elk,16/09/2017,38.04535393,-122.8600659
Tule Elk,18/01/2020,38.20509167,-122.9658667
Tule Elk,18/01/2020,38.20559722,-122.9663083
Tule Elk,18/01/2020,38.21063333,-122.9703306
Tule Elk,18/01/2020,38.22073056,-122.9756694
Tule Elk,23/12/2019,38.027427,-122.9616636
Tule Elk,18/01/2020,38.22137778,-122.9766167
Tule Elk,18/01/2020,38.22116111,-122.9758778
Tule Elk,19/04/2014,38.0511983,-122.8663398
Tule Elk,12/11/2008,38.0511983,-122.8663398
Tule Elk,18/01/2020,38.22116111,-122.975875
Tule Elk,19/01/2020,38.18376389,-122.9535444
Tule Elk,19/01/2020,35.33101477,-119.3586092
Tule Elk,26/12/2019,38.192925,-122.9621717
Tule Elk,19/01/2020,38.04188,-122.9691617
Tule Elk,19/01/2020,38.090302,-122.9119833
Tule Elk,20/01/2020,38.20733564,-122.9675989
Tule Elk,18/01/2020,38.02742692,-122.9616636
Tule Elk,19/01/2020,39.32163333,-123.1327833
Tule Elk,23/01/2020,35.18402407,-119.8365823
Tule Elk,25/01/2020,38.03977857,-122.8781001
Tule Elk,25/01/2020,38.19681241,-122.9636053
Tule Elk,28/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,28/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,27/12/2019,38.17942052,-122.9468676
Tule Elk,30/01/2020,37.06120418,-121.059015
Tule Elk,03/02/2020,39.24059169,-123.1155531
Tule Elk,13/02/2016,38.22228181,-122.9780073
Tule Elk,07/02/2020,39.29814059,-123.1186633
Tule Elk,07/02/2020,39.32326433,-123.1267737
Tule Elk,07/02/2020,38.9926357,-122.3558299
Tule Elk,07/02/2020,38.04282531,-122.9691011
Tule Elk,09/02/2020,39.8111207,-123.2056558
Tule Elk,09/02/2020,39.79436982,-123.190647
Tule Elk,20/07/2015,38.0436981,-122.8860617
Tule Elk,07/02/2016,38.04224434,-122.9737687
Tule Elk,10/02/2020,35.17372753,-119.8545402
Tule Elk,13/02/2020,38.12772913,-121.9434558
Tule Elk,13/02/2020,38.7646021,-121.9017954
Tule Elk,15/02/2020,38.0439555,-122.970825
Tule Elk,15/02/2020,37.05444417,-121.0597219
Tule Elk,26/06/2013,38.18283333,-122.9505
Tule Elk,01/02/2020,36.31572994,-120.9272728
Tule Elk,07/02/2020,36.0086825,-121.2369266
Tule Elk,20/02/2020,38.05765246,-122.94773
Tule Elk,29/02/2020,38.21080833,-122.9707417
Tule Elk,29/02/2020,38.22374167,-122.9784333
Tule Elk,29/02/2020,38.21780833,-122.9764639
Tule Elk,29/02/2020,37.27856297,-121.7766405
Tule Elk,06/12/2019,38.02879845,-122.8618073
Tule Elk,20/01/2020,37.17823,-120.80069
Tule Elk,20/01/2020,37.17826833,-120.8006683
Tule Elk,26/03/2010,38.0893313,-122.8132688
Tule Elk,09/03/2020,38.20656667,-122.9668883
Tule Elk,12/02/2020,38.01196,-122.99318
Tule Elk,13/02/2020,38.045585,-122.9723467
Tule Elk,13/02/2020,38.18122167,-122.9485783
Tule Elk,13/03/2020,37.23023437,-121.7036906
Tule Elk,13/03/2020,37.23901208,-121.7074261
Tule Elk,13/03/2020,37.23673814,-121.7280414
Tule Elk,15/03/2020,38.03071346,-122.8720553
Tule Elk,13/03/2020,37.23874059,-121.7113269
Tule Elk,19/03/2020,38.05044,-122.97458
Tule Elk,11/08/2019,38.18616914,-122.9544554
Tule Elk,13/03/2020,37.21332869,-121.7209189
Tule Elk,12/03/2020,38.18282104,-122.9557966
Tule Elk,21/03/2020,38.04828448,-122.8807867
Tule Elk,19/03/2020,37.18835815,-120.8064264
Tule Elk,22/03/2020,37.37041982,-121.4875294
Tule Elk,02/03/2020,38.04388667,-122.9709783
Tule Elk,09/04/2006,38.23203764,-122.9899328
Tule Elk,04/03/2020,38.15675506,-122.9382106
Tule Elk,24/03/2020,37.34534959,-121.5171981
Tule Elk,22/05/2014,38.16363776,-122.940845
Tule Elk,02/11/2018,38.08877709,-122.841884
Tule Elk,31/03/2020,35.09572671,-119.7055597
Tule Elk,02/02/2020,38.085585,-122.9572667
Tule Elk,02/02/2020,38.02680833,-122.9615933
Tule Elk,08/10/2017,37.20496235,-120.7998076
Tule Elk,22/11/2016,35.189864,-119.863297
Tule Elk,28/03/2020,38.0288585,-122.8843944
Tule Elk,26/02/2014,38.17932827,-122.941477
Tule Elk,10/08/2019,38.18264344,-122.9450512
Tule Elk,10/04/2020,38.12841833,-121.9730683
Tule Elk,12/04/2020,35.15056667,-119.80193
Tule Elk,10/04/2020,37.18591875,-120.7982939
Tule Elk,10/04/2020,37.18591875,-120.7982939
Tule Elk,10/04/2020,37.18591875,-120.7982939
Tule Elk,09/01/2020,38.04666079,-122.975831
Tule Elk,14/01/2017,38.1396255,-122.9291652
Tule Elk,15/04/2020,35.15119167,-119.8025667
Tule Elk,15/04/2020,35.15119167,-119.8025667
Tule Elk,16/04/2020,37.23450088,-121.6897835
Tule Elk,14/08/2018,34.97652986,-119.4559213
Tule Elk,17/04/2020,34.94807651,-119.411966
Tule Elk,21/04/2020,37.28181796,-121.7962786
Tule Elk,18/04/2020,38.1551766,-121.975662
Tule Elk,21/04/2020,37.25028471,-121.7603371
Tule Elk,10/11/2019,38.22106758,-122.9754251
Tule Elk,15/03/2013,38.18483949,-122.9542721
Tule Elk,19/02/2018,37.21568234,-121.7029852
Tule Elk,27/04/2020,35.15238951,-119.8619377
Tule Elk,01/03/2017,35.18258315,-119.8416576
Tule Elk,15/04/2012,38.01846429,-122.9908406
Tule Elk,03/05/2020,39.44278148,-122.9449849
Tule Elk,01/05/2020,38.05016563,-122.8715922
Tule Elk,03/06/2014,38.19940556,-122.9623111
Tule Elk,23/02/2020,37.25332359,-121.7031523
Tule Elk,16/06/2019,38.209995,-122.969345
Tule Elk,28/12/2018,38.14422049,-121.9854445
Tule Elk,21/03/2020,38.201675,-122.9633633
Tule Elk,18/05/2020,38.03556842,-122.8676332
Tule Elk,30/04/2020,37.31101667,-121.4662033
Tule Elk,28/07/2008,37.04091509,-120.1412246
Tule Elk,19/05/2020,37.10330863,-118.2528965
Tule Elk,26/05/2020,38.03292385,-122.8702686
Tule Elk,16/05/2020,37.27946821,-121.7927276
Tule Elk,15/02/2020,38.01157697,-122.9933837
Tule Elk,29/05/2020,38.14768452,-121.9667356
Tule Elk,22/06/2019,38.23779969,-122.9682109
Tule Elk,31/05/2020,37.05265538,-121.2485138
Tule Elk,31/05/2020,38.04921179,-122.9741478
Tule Elk,02/06/2020,38.03490928,-122.9642371
Tule Elk,01/10/2018,38.21056056,-122.9753525
Tule Elk,28/09/2019,38.05365283,-122.9754717
